Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 12/15  12:00:00,8.74725875,1.442375943,3.108783296,0,3.084413536,0,0.081150768,0.081150768,0.081150768,0.126136635,0.027173194,0.361119726,0.353804116,0
 12/15  13:00:00,6.176287187,1.33346675,1.931478784,0,1.90751954,0,0.050274047,0.050274047,0.050274047,0.126136635,0.027173194,0.351845974,0.347844169,0
 12/15  14:00:00,4.990761107,1.260939783,1.40653212,0,1.38174438,0,0.036838262,0.036838262,0.036838262,0.126136635,0.027173194,0.317847783,0.359872426,0
 12/15  15:00:00,4.469096289,1.228933939,1.166097661,0,1.139914164,0,0.030641462,0.030641462,0.030641462,0.139414205,0.030033518,0.292642171,0.380136245,0
 12/15  16:00:00,5.506776645,1.340841091,1.565002796,0,1.537363831,0,0.041813026,0.041813026,0.041813026,0.192524405,0.041474863,0.302863616,0.401266965,0
 12/15  17:00:00,6.99683212,1.706209501,1.958763652,0,1.9260716,0,0.05261777,0.05261777,0.05261777,0.3452161,0.074368721,0.353720743,0.474628493,0
 12/15  18:00:00,10.66341765,2.343158527,3.173583049,0,3.133867431,0,0.085622496,0.085622496,0.085622496,0.604128195,0.130145254,0.445069937,0.576597765,0
 12/15  19:00:00,9.973823753,2.680745539,2.570008415,0,2.526889241,0,0.067871004,0.067871004,0.067871004,0.7966526,0.1716201,0.398283704,0.626011142,0
 12/15  20:00:00,10.05430004,2.54225226,2.737437077,0,2.692929611,0,0.072149135,0.072149135,0.072149135,0.7435424,0.160178789,0.315345897,0.646166599,0
 12/15  21:00:00,10.43972854,2.399695628,3.039154431,0,2.993116857,0,0.08015798,0.08015798,0.08015798,0.67715471,0.145877102,0.275874928,0.668380946,0
 12/15  22:00:00,10.86425823,2.183679095,3.424635991,0,3.379673224,0,0.090407365,0.090407365,0.090407365,0.57093439,0.122994428,0.258342283,0.652776722,0
 12/15  23:00:00,10.98528803,1.774936905,3.82913739,0,3.790227878,0,0.101266076,0.101266076,0.101266076,0.42488144,0.091530731,0.205880856,0.564894597,0
 12/15  24:00:00,10.94622805,1.376008937,4.142748612,0,4.10893697,0,0.109542526,0.109542526,0.109542526,0.298744725,0.064357555,0.135920782,0.490882893,0
 12/16  01:00:00,10.74299022,0.970985484,4.383459297,0,4.355491918,0,0.116163345,0.116163345,0.116163345,0.152691775,0.032893858,0.092942925,0.406034923,0
 12/16  02:00:00,11.01414418,0.798621403,4.653914085,0,4.628163496,0,0.123481008,0.123481008,0.123481008,0.09294283,0.020022351,0.07618578,0.37385121,0
 12/16  03:00:00,10.90614062,0.724643518,4.665366574,0,4.639914543,0,0.123917446,0.123917446,0.123917446,0.059748945,0.012871509,0.062326493,0.369516703,0
 12/16  04:00:00,11.11456464,0.718425255,4.774978661,0,4.749884899,0,0.12678788,0.12678788,0.12678788,0.059748945,0.012871509,0.053976431,0.364315295,0
 12/16  05:00:00,10.66934283,0.757329839,4.542554265,0,4.518408423,0,0.120684582,0.120684582,0.120684582,0.059748945,0.012871509,0.065822864,0.350553236,0
 12/16  06:00:00,10.47682505,1.016420896,4.296562411,0,4.269617592,0,0.11408911,0.11408911,0.11408911,0.066387722,0.014301678,0.080078181,0.391189237,0
 12/16  07:00:00,10.56881697,1.597531156,3.962563075,0,3.931430986,0,0.105159932,0.105159932,0.105159932,0.139414205,0.030033518,0.140383543,0.451980695,0
 12/16  08:00:00,11.4745065,2.016693862,4.0561212,0,4.023041024,0,0.107618468,0.107618468,0.107618468,0.285467155,0.061497214,0.228567291,0.480263352,0
 12/16  09:00:00,10.2956387,1.955498758,3.520783024,0,3.492815645,0,0.093494312,0.093494312,0.093494312,0.27882841,0.060067052,0.30112795,0.406034923,0
 12/16  10:00:00,9.83867776,1.73212008,3.473295912,0,3.449493411,0,0.092516539,0.092516539,0.092516539,0.152691775,0.032893858,0.375064554,0.345568553,0
 12/16  11:00:00,11.4913554,1.651529704,4.307415253,0,4.283052957,0,0.115519684,0.115519684,0.115519684,0.126136635,0.027173194,0.395792849,0.353695754,0
 12/16  12:00:00,11.93534738,1.585684842,4.543071379,0,4.518701619,0,0.122389037,0.122389037,0.122389037,0.126136635,0.027173194,0.413608485,0.353804116,0
 12/16  13:00:00,9.561796709,1.466476954,3.470484698,0,3.446525455,0,0.092499708,0.092499708,0.092499708,0.126136635,0.027173194,0.39965648,0.347844169,0
 12/16  14:00:00,9.240783557,1.39433359,3.364329083,0,3.339541343,0,0.08932049,0.08932049,0.08932049,0.126136635,0.027173194,0.361435816,0.359872426,0
 12/16  15:00:00,9.23196688,1.361313883,3.372553624,0,3.346370127,0,0.090125845,0.090125845,0.090125845,0.139414205,0.030033518,0.331767743,0.380136245,0
 12/16  16:00:00,8.810320898,1.452151347,3.081642128,0,3.054003163,0,0.082445146,0.082445146,0.082445146,0.192524405,0.041474863,0.339922589,0.401266965,0
 12/16  17:00:00,10.03416896,1.82018465,3.347143151,0,3.3144511,0,0.089512695,0.089512695,0.089512695,0.3452161,0.074368721,0.389638663,0.474628493,0
 12/16  18:00:00,13.89679177,2.467375789,4.65161928,0,4.611903662,0,0.124866651,0.124866651,0.124866651,0.604128195,0.130145254,0.480421868,0.576597765,0
 12/16  19:00:00,12.48251768,2.808638979,3.699156861,0,3.656037687,0,0.097268762,0.097268762,0.097268762,0.7966526,0.1716201,0.43259402,0.626011142,0
 12/16  20:00:00,12.19386082,2.672725917,3.687967279,0,3.643459813,0,0.096743124,0.096743124,0.096743124,0.7435424,0.160178789,0.349590651,0.646166599,0
 12/16  21:00:00,12.87356678,2.531256743,4.129972442,0,4.083934868,0,0.108753222,0.108753222,0.108753222,0.67715471,0.145877102,0.310730298,0.668380946,0
 12/16  22:00:00,13.55468991,2.308318862,4.641958965,0,4.596996198,0,0.122253736,0.122253736,0.122253736,0.57093439,0.122994428,0.29394914,0.652776722,0
 12/16  23:00:00,13.52538653,1.878058747,4.988628398,0,4.949718885,0,0.131166553,0.131166553,0.131166553,0.42488144,0.091530731,0.234174068,0.564894597,0
 12/16  24:00:00,14.34937003,1.460948274,5.732060557,0,5.698248915,0,0.150890493,0.150890493,0.150890493,0.298744725,0.064357555,0.151455627,0.490882893,0
 12/17  01:00:00,14.76497819,1.020709174,6.29555672,0,6.267589342,0,0.165519825,0.165519825,0.165519825,0.152691775,0.032893858,0.092942925,0.406034923,0
 12/17  02:00:00,15.19702526,0.84983458,6.643207175,0,6.617456586,0,0.174508248,0.174508248,0.174508248,0.09294283,0.020022351,0.07618578,0.37385121,0
 12/17  03:00:00,15.36458618,0.778263197,6.78754681,0,6.762094779,0,0.177405915,0.177405915,0.177405915,0.059748945,0.012871509,0.062326493,0.369516703,0
 12/17  04:00:00,15.56600263,0.77185336,6.894060421,0,6.868966659,0,0.180070004,0.180070004,0.180070004,0.059748945,0.012871509,0.053976431,0.364315295,0
 12/17  05:00:00,16.01175584,0.822114975,7.084637414,0,7.060491572,0,0.185171776,0.185171776,0.185171776,0.059748945,0.012871509,0.065822864,0.350553236,0
 12/17  06:00:00,15.70797275,1.080403824,6.785566503,0,6.758621684,0,0.177141307,0.177141307,0.177141307,0.066387722,0.014301678,0.080078181,0.391189237,0
 12/17  07:00:00,16.8810095,1.676354613,6.964200935,0,6.933068846,0,0.181857714,0.181857714,0.181857714,0.139414205,0.030033518,0.140383543,0.451980695,0
 12/17  08:00:00,15.9780834,2.072958471,6.199126793,0,6.166046616,0,0.161385504,0.161385504,0.161385504,0.285467155,0.061497214,0.228567291,0.480263352,0
 12/17  09:00:00,15.27835215,2.018050358,5.890715668,0,5.862748289,0,0.153593166,0.153593166,0.153593166,0.27882841,0.060067052,0.30112795,0.406034923,0
 12/17  10:00:00,14.46120622,1.79037418,5.671372235,0,5.647569734,0,0.14855711,0.14855711,0.14855711,0.152691775,0.032893858,0.375064554,0.345568553,0
 12/17  11:00:00,16.41150452,1.71410982,6.645184966,0,6.62082267,0,0.17619621,0.17619621,0.17619621,0.126136635,0.027173194,0.395792849,0.353695754,0
 12/17  12:00:00,14.12273284,1.61213486,5.586280811,0,5.561911051,0,0.147227897,0.147227897,0.147227897,0.126136635,0.027173194,0.413608485,0.353804116,0
 12/17  13:00:00,12.86887834,1.50846846,5.042122819,0,5.018163576,0,0.133104336,0.133104336,0.133104336,0.126136635,0.027173194,0.39965648,0.347844169,0
 12/17  14:00:00,12.21467221,1.432826648,4.77614576,0,4.75135802,0,0.126574571,0.126574571,0.126574571,0.126136635,0.027173194,0.361435816,0.359872426,0
 12/17  15:00:00,11.96542775,1.396241028,4.671087763,0,4.644904266,0,0.123947659,0.123947659,0.123947659,0.139414205,0.030033518,0.331767743,0.380136245,0
 12/17  16:00:00,11.92621853,1.492190388,4.561184982,0,4.533546017,0,0.121369439,0.121369439,0.121369439,0.192524405,0.041474863,0.339922589,0.401266965,0
 12/17  17:00:00,12.37357976,1.850412659,4.458311796,0,4.425619745,0,0.118461195,0.118461195,0.118461195,0.3452161,0.074368721,0.389638663,0.474628493,0
 12/17  18:00:00,15.32065167,2.48612054,5.328451744,0,5.288736126,0,0.142016725,0.142016725,0.142016725,0.604128195,0.130145254,0.480421868,0.576597765,0
 12/17  19:00:00,13.41450027,2.822456451,4.140356524,0,4.09723735,0,0.109190693,0.109190693,0.109190693,0.7966526,0.1716201,0.43259402,0.626011142,0
 12/17  20:00:00,13.01069154,2.684884873,4.074991332,0,4.030483865,0,0.106951009,0.106951009,0.106951009,0.7435424,0.160178789,0.349590651,0.646166599,0
 12/17  21:00:00,12.95911216,2.533943423,4.170053101,0,4.124015527,0,0.109652352,0.109652352,0.109652352,0.67715471,0.145877102,0.310730298,0.668380946,0
 12/17  22:00:00,12.95875331,2.302333153,4.358308617,0,4.31334585,0,0.114703671,0.114703671,0.114703671,0.57093439,0.122994428,0.29394914,0.652776722,0
 12/17  23:00:00,13.01002528,1.873226229,4.742409205,0,4.703499692,0,0.125136439,0.125136439,0.125136439,0.42488144,0.091530731,0.234174068,0.564894597,0
 12/17  24:00:00,13.41884234,1.45072321,5.288426474,0,5.254614831,0,0.139879007,0.139879007,0.139879007,0.298744725,0.064357555,0.151455627,0.490882893,0
 12/18  01:00:00,13.86623059,0.994164928,5.87778803,0,5.849820652,0,0.155489062,0.155489062,0.155489062,0.152691775,0.032893858,0.086369242,0.406034923,0
 12/18  02:00:00,14.00082079,0.82693694,6.079065174,0,6.053314586,0,0.160816314,0.160816314,0.160816314,0.09294283,0.020022351,0.072238755,0.37385121,0
 12/18  03:00:00,14.31228648,0.759897513,6.289711831,0,6.2642598,0,0.16552164,0.16552164,0.16552164,0.059748945,0.012871509,0.059715255,0.369516703,0
 12/18  04:00:00,15.18540665,0.763000248,6.71387092,0,6.688777158,0,0.176737184,0.176737184,0.176737184,0.059748945,0.012871509,0.052611026,0.364315295,0
 12/18  05:00:00,14.98820206,0.799316742,6.603038332,0,6.57889249,0,0.173543031,0.173543031,0.173543031,0.059748945,0.012871509,0.063151709,0.350553236,0
 12/18  06:00:00,15.18535395,1.046341254,6.551587411,0,6.524642592,0,0.171640857,0.171640857,0.171640857,0.066387722,0.014301678,0.075981488,0.391189237,0
 12/18  07:00:00,15.37162842,1.592438181,6.282534825,0,6.251402737,0,0.164688741,0.164688741,0.164688741,0.139414205,0.030033518,0.129758031,0.451980695,0
 12/18  08:00:00,17.07864038,1.999494086,6.77275053,0,6.739670354,0,0.177363919,0.177363919,0.177363919,0.285467155,0.061497214,0.207405929,0.480263352,0
 12/18  09:00:00,15.72832668,1.922424952,6.167356979,0,6.139389601,0,0.161844703,0.161844703,0.161844703,0.27882841,0.060067052,0.268690649,0.406034923,0
 12/18  10:00:00,15.14786157,1.690332737,6.071028427,0,6.047225926,0,0.159362267,0.159362267,0.159362267,0.152691775,0.032893858,0.330033496,0.345568553,0
 12/18  11:00:00,16.68537596,1.611932188,6.850804743,0,6.826442447,0,0.181438127,0.181438127,0.181438127,0.126136635,0.027173194,0.34487662,0.353695754,0
 12/18  12:00:00,13.6340332,1.508034688,5.427337372,0,5.402967612,0,0.142486618,0.142486618,0.142486618,0.126136635,0.027173194,0.361119726,0.353804116,0
 12/18  13:00:00,11.30236928,1.401643604,4.363739743,0,4.339780499,0,0.114735154,0.114735154,0.114735154,0.126136635,0.027173194,0.351845974,0.347844169,0
 12/18  14:00:00,9.183378765,1.317002857,3.39571097,0,3.370923229,0,0.089570557,0.089570557,0.089570557,0.126136635,0.027173194,0.317847783,0.359872426,0
 12/18  15:00:00,8.387714403,1.281592339,3.024541315,0,2.998357818,0,0.080332264,0.080332264,0.080332264,0.139414205,0.030033518,0.292642171,0.380136245,0
 12/18  16:00:00,9.084213328,1.389430059,3.261043952,0,3.233404986,0,0.087401494,0.087401494,0.087401494,0.192524405,0.041474863,0.302863616,0.401266965,0
 12/18  17:00:00,9.752396158,1.744377017,3.265346987,0,3.232654935,0,0.087361054,0.087361054,0.087361054,0.3452161,0.074368721,0.353720743,0.474628493,0
 12/18  18:00:00,13.23043551,2.379778816,4.390296071,0,4.350580453,0,0.11794634,0.11794634,0.11794634,0.604128195,0.130145254,0.445069937,0.576597765,0
 12/18  19:00:00,11.78877913,2.708328089,3.429925377,0,3.386806203,0,0.090383971,0.090383971,0.090383971,0.7966526,0.1716201,0.398283704,0.626011142,0
 12/18  20:00:00,11.42524765,2.564321581,3.386526586,0,3.34201912,0,0.089048892,0.089048892,0.089048892,0.7435424,0.160178789,0.315345897,0.646166599,0
 12/18  21:00:00,11.50434973,2.417553459,3.54281174,0,3.496774166,0,0.093307558,0.093307558,0.093307558,0.67715471,0.145877102,0.275874928,0.668380946,0
 12/18  22:00:00,11.65042079,2.197522724,3.796236888,0,3.751274121,0,0.100113077,0.100113077,0.100113077,0.57093439,0.122994428,0.258342283,0.652776722,0
 12/18  23:00:00,11.61780047,1.785931466,4.128144305,0,4.089234793,0,0.109100761,0.109100761,0.109100761,0.42488144,0.091530731,0.205880856,0.564894597,0
 12/18  24:00:00,11.61673847,1.386628471,4.459903206,0,4.426091563,0,0.118069759,0.118069759,0.118069759,0.298744725,0.064357555,0.135920782,0.490882893,0
 12/19  01:00:00,11.56527801,0.965795841,4.784532438,0,4.75656506,0,0.126798291,0.126798291,0.126798291,0.152691775,0.032893858,0.086369242,0.406034923,0
 12/19  02:00:00,11.58946264,0.797013665,4.933474777,0,4.907724188,0,0.130731622,0.130731622,0.130731622,0.09294283,0.020022351,0.072238755,0.37385121,0
 12/19  03:00:00,11.74753901,0.728613248,5.070077439,0,5.044625408,0,0.134123502,0.134123502,0.134123502,0.059748945,0.012871509,0.059715255,0.369516703,0
 12/19  04:00:00,11.85262271,0.722054014,5.12956215,0,5.104468388,0,0.135663794,0.135663794,0.135663794,0.059748945,0.012871509,0.052611026,0.364315295,0
 12/19  05:00:00,11.96422982,0.762598349,5.164878074,0,5.140732232,0,0.136565255,0.136565255,0.136565255,0.059748945,0.012871509,0.063151709,0.350553236,0
 12/19  06:00:00,12.13726429,1.010292122,5.100870745,0,5.073925926,0,0.13477179,0.13477179,0.13477179,0.066387722,0.014301678,0.075981488,0.391189237,0
 12/19  07:00:00,12.4103123,1.558145764,4.873270622,0,4.842138534,0,0.128523645,0.128523645,0.128523645,0.139414205,0.030033518,0.129758031,0.451980695,0
 12/19  08:00:00,13.58670553,1.958914823,5.111222488,0,5.078142312,0,0.134597418,0.134597418,0.134597418,0.285467155,0.061497214,0.207405929,0.480263352,0
 12/19  09:00:00,11.950923,1.877563045,4.371572025,0,4.343604647,0,0.114854084,0.114854084,0.114854084,0.27882841,0.060067052,0.268690649,0.406034923,0
 12/19  10:00:00,10.49492046,1.63452256,3.859045894,0,3.835243393,0,0.101640311,0.101640311,0.101640311,0.152691775,0.032893858,0.330033496,0.345568553,0
 12/19  11:00:00,10.67399115,1.538448333,3.994542281,0,3.970179985,0,0.106312781,0.106312781,0.106312781,0.126136635,0.027173194,0.34487662,0.353695754,0
 12/19  12:00:00,7.26392411,1.430176248,2.400086429,0,2.375716669,0,0.063237031,0.063237031,0.063237031,0.126136635,0.027173194,0.361119726,0.353804116,0
 12/19  13:00:00,5.812045414,1.334531849,1.754594976,0,1.730635733,0,0.046427628,0.046427628,0.046427628,0.126136635,0.027173194,0.351845974,0.347844169,0
 12/19  14:00:00,5.638664193,1.274271699,1.710423841,0,1.6856361,0,0.045767505,0.045767505,0.045767505,0.126136635,0.027173194,0.317847783,0.359872426,0
 12/19  15:00:00,5.034472014,1.240563789,1.431409752,0,1.405226255,0,0.038348693,0.038348693,0.038348693,0.139414205,0.030033518,0.292642171,0.380136245,0
 12/19  16:00:00,5.333504042,1.342765684,1.480466426,0,1.45282746,0,0.039771541,0.039771541,0.039771541,0.192524405,0.041474863,0.302863616,0.401266965,0
 12/19  17:00:00,5.594517289,1.692579192,1.291656147,0,1.258964095,0,0.034461266,0.034461266,0.034461266,0.3452161,0.074368721,0.353720743,0.474628493,0
 12/19  18:00:00,7.562106015,2.308709019,1.700344883,0,1.660629265,0,0.045493899,0.045493899,0.045493899,0.604128195,0.130145254,0.445069937,0.576597765,0
 12/19  19:00:00,6.578735634,2.644437393,0.955132218,0,0.912013044,0,0.024861811,0.024861811,0.024861811,0.7966526,0.1716201,0.398283704,0.626011142,0
 12/19  20:00:00,6.287828567,2.501406007,0.946143667,0,0.901636201,0,0.024469669,0.024469669,0.024469669,0.7435424,0.160178789,0.315345897,0.646166599,0
 12/19  21:00:00,6.222877355,2.352619853,1.034215555,0,0.988177981,0,0.02685876,0.02685876,0.02685876,0.67715471,0.145877102,0.275874928,0.668380946,0
 12/19  22:00:00,6.250962377,2.131025904,1.231498795,0,1.186536028,0,0.032284609,0.032284609,0.032284609,0.57093439,0.122994428,0.258342283,0.652776722,0
 12/19  23:00:00,6.066021821,1.717382386,1.490878502,0,1.45196899,0,0.039534773,0.039534773,0.039534773,0.42488144,0.091530731,0.205880856,0.564894597,0
 12/19  24:00:00,5.991178885,1.316983341,1.787423679,0,1.753612037,0,0.047751291,0.047751291,0.047751291,0.298744725,0.064357555,0.135920782,0.490882893,0
 12/20  01:00:00,6.134522191,0.898550015,2.204119942,0,2.176152564,0,0.059236624,0.059236624,0.059236624,0.152691775,0.032893858,0.086369242,0.406034923,0
 12/20  02:00:00,6.216776603,0.730534818,2.380327141,0,2.354576553,0,0.064094315,0.064094315,0.064094315,0.09294283,0.020022351,0.072238755,0.37385121,0
 12/20  03:00:00,6.351785108,0.661909741,2.505775175,0,2.480323144,0,0.067308212,0.067308212,0.067308212,0.059748945,0.012871509,0.059715255,0.369516703,0
 12/20  04:00:00,6.600515596,0.657224868,2.633354117,0,2.608260355,0,0.070709827,0.070709827,0.070709827,0.059748945,0.012871509,0.052611026,0.364315295,0
 12/20  05:00:00,6.927509455,0.700716377,2.770663787,0,2.746517945,0,0.074428649,0.074428649,0.074428649,0.059748945,0.012871509,0.063151709,0.350553236,0
 12/20  06:00:00,7.246023759,0.950657891,2.775726195,0,2.748781376,0,0.074332724,0.074332724,0.074332724,0.066387722,0.014301678,0.075981488,0.391189237,0
 12/20  07:00:00,8.531377204,1.512434835,3.027982269,0,2.996850181,0,0.08097449,0.08097449,0.08097449,0.139414205,0.030033518,0.129758031,0.451980695,0
 12/20  08:00:00,8.889506216,1.903315214,2.877042567,0,2.843962391,0,0.076850798,0.076850798,0.076850798,0.285467155,0.061497214,0.207405929,0.480263352,0
 12/20  09:00:00,9.375083139,1.848883365,3.144145795,0,3.116178416,0,0.084084843,0.084084843,0.084084843,0.27882841,0.060067052,0.268690649,0.406034923,0
 12/20  10:00:00,9.34063602,1.623420043,3.306923635,0,3.283121135,0,0.088661175,0.088661175,0.088661175,0.152691775,0.032893858,0.330033496,0.345568553,0
 12/20  11:00:00,10.69294482,1.541105963,4.001120847,0,3.976758551,0,0.107359084,0.107359084,0.107359084,0.126136635,0.027173194,0.34487662,0.353695754,0
 12/20  12:00:00,9.321755826,1.458508557,3.374386081,0,3.350016321,0,0.090203732,0.090203732,0.090203732,0.126136635,0.027173194,0.361119726,0.353804116,0
 12/20  13:00:00,7.772437755,1.360571382,2.684472812,0,2.660513569,0,0.07129334,0.07129334,0.07129334,0.126136635,0.027173194,0.351845974,0.347844169,0
 12/20  14:00:00,5.885330906,1.277689585,1.828499709,0,1.803711968,0,0.048133202,0.048133202,0.048133202,0.126136635,0.027173194,0.317847783,0.359872426,0
 12/20  15:00:00,5.104544101,1.241734048,1.46551146,0,1.439327963,0,0.038581497,0.038581497,0.038581497,0.139414205,0.030033518,0.292642171,0.380136245,0
 12/20  16:00:00,5.626518412,1.346969554,1.619987686,0,1.592348721,0,0.043027534,0.043027534,0.043027534,0.192524405,0.041474863,0.302863616,0.401266965,0
 12/20  17:00:00,6.846354487,1.709519888,1.885315925,0,1.852623873,0,0.050320248,0.050320248,0.050320248,0.3452161,0.074368721,0.353720743,0.474628493,0
 12/20  18:00:00,10.66860394,2.350035427,3.172976919,0,3.133261301,0,0.085463048,0.085463048,0.085463048,0.604128195,0.130145254,0.445069937,0.576597765,0
 12/20  19:00:00,9.984474628,2.688964412,2.571349912,0,2.528230738,0,0.06778734,0.06778734,0.06778734,0.7966526,0.1716201,0.398283704,0.626011142,0
 12/20  20:00:00,10.12413109,2.55137347,2.766809581,0,2.722302114,0,0.072804079,0.072804079,0.072804079,0.7435424,0.160178789,0.315345897,0.646166599,0
